TimeUS,PLX,PLY,PLZ,SW,F,P
186937579,0.223516047000885,0.1626078188419342,-23.479413986206055,0,0.6000000238418579,-10383783.0
186947528,0.2235034704208374,0.16224031150341034,-23.47275733947754,0,0.6000000238418579,-10383783.0
186958002,0.22081954777240753,0.15424717962741852,-23.477025985717773,0,0.6000000238418579,-10383783.0
186968411,0.2195741832256317,0.15161451697349548,-23.484718322753906,0,0.6000000238418579,-10383783.0
186977498,0.2197667509317398,0.15709328651428223,-23.486705780029297,0,0.6000000238418579,-10383783.0
186987602,0.21682409942150116,0.16082824766635895,-23.481136322021484,0,0.6000000238418579,-10383783.0
186997524,0.2165479063987732,0.16337496042251587,-23.481399536132812,0,0.6000000238418579,-10383783.0
187007898,0.21561101078987122,0.16690275073051453,-23.476011276245117,0,0.6000000238418579,-10383783.0
187017858,0.21442721784114838,0.16263943910598755,-23.47464942932129,0,0.6000000238418579,-10383783.0
187027595,0.2132507711648941,0.1620391607284546,-23.477062225341797,0,0.6000000238418579,-10383783.0
187037608,0.2195618748664856,0.1620299220085144,-23.475271224975586,0,0.6000000238418579,-10383783.0
187047618,0.2157575637102127,0.16157107055187225,-23.47343635559082,0,0.6000000238418579,-10383783.0
187057838,0.2148650884628296,0.1573868989944458,-23.479917526245117,0,0.6000000238418579,-10383783.0
187067836,0.21556609869003296,0.1572476327419281,-23.480134963989258,0,0.6000000238418579,-10383783.0
187077601,0.22008082270622253,0.15889368951320648,-23.475116729736328,0,0.6000000238418579,-10383783.0
187087591,0.21305492520332336,0.16335290670394897,-23.477182388305664,0,0.6000000238418579,-10383783.0
187097502,0.21179839968681335,0.166657954454422,-23.477346420288086,0,0.6000000238418579,-10383783.0
187107805,0.21111395955085754,0.15866199135780334,-23.480060577392578,0,0.6000000238418579,-10383783.0
187117950,0.20903204381465912,0.15376785397529602,-23.482481002807617,0,0.6000000238418579,-10383783.0
187127555,0.21105007827281952,0.15918640792369843,-23.473106384277344,0,0.6000000238418579,-10383783.0
187137520,0.21834607422351837,0.16355514526367188,-23.47413444519043,0,0.6000000238418579,-10383783.0
187147605,0.21931196749210358,0.1617279350757599,-23.482742309570312,0,0.6000000238418579,-10383783.0
187157992,0.22075679898262024,0.15772992372512817,-23.479045867919922,0,0.6000000238418579,-10383783.0
187168446,0.2226613610982895,0.16062107682228088,-23.484647750854492,0,0.6000000238418579,-10383783.0
187177593,0.21983258426189423,0.1598631739616394,-23.48150062561035,0,0.6000000238418579,-10383783.0
187187594,0.22030770778656006,0.1576460748910904,-23.474407196044922,0,0.6000000238418579,-10383783.0
187197604,0.21823763847351074,0.16445863246917725,-23.48027992248535,0,0.6000000238418579,-10383783.0
187207894,0.21855369210243225,0.16774454712867737,-23.48379898071289,0,0.6000000238418579,-10383783.0
187217861,0.21587532758712769,0.16122688353061676,-23.48246192932129,0,0.6000000238418579,-10383783.0
187227550,0.21427424252033234,0.15591202676296234,-23.487136840820312,0,0.6000000238418579,-10383783.0
187237522,0.21404315531253815,0.15855875611305237,-23.478267669677734,0,0.6000000238418579,-10383783.0
187247613,0.21182432770729065,0.16789783537387848,-23.470848083496094,0,0.6000000238418579,-10383783.0
187257894,0.21425460278987885,0.16474945843219757,-23.47370719909668,0,0.6000000238418579,-10383783.0
187267908,0.2188223898410797,0.15788611769676208,-23.48122215270996,0,0.6000000238418579,-10383783.0
187277606,0.21713532507419586,0.1570243090391159,-23.47983741760254,0,0.6000000238418579,-10383783.0
187287538,0.21547003090381622,0.1518182009458542,-23.48590660095215,0,0.6000000238418579,-10383783.0
187297472,0.21448765695095062,0.15619009733200073,-23.478673934936523,0,0.6000000238418579,-10383783.0
187307898,0.2155018150806427,0.1590658575296402,-23.4654483795166,0,0.6000000238418579,-10383783.0
187317861,0.219771146774292,0.15905293822288513,-23.4736270904541,0,0.6000000238418579,-10383783.0
187327619,0.22002281248569489,0.1595129817724228,-23.478853225708008,0,0.6000000238418579,-10383783.0
187337559,0.21556861698627472,0.16223736107349396,-23.480968475341797,0,0.6000000238418579,-10383783.0
187347625,0.21313294768333435,0.1624506115913391,-23.477819442749023,0,0.6000000238418579,-10383783.0
187358058,0.21513839066028595,0.15758760273456573,-23.471508026123047,0,0.6000000238418579,-10383783.0
187368439,0.21036095917224884,0.15484246611595154,-23.468843460083008,0,0.6000000238418579,-10383783.0
187377572,0.2111131250858307,0.16002881526947021,-23.471860885620117,0,0.6000000238418579,-10383783.0
187387644,0.21439611911773682,0.16487275063991547,-23.480390548706055,0,0.6000000238418579,-10383783.0
187397599,0.21119065582752228,0.16271084547042847,-23.493783950805664,0,0.6000000238418579,-10383783.0
187407957,0.21618476510047913,0.15655753016471863,-23.489309310913086,0,0.6000000238418579,-10383783.0
187417920,0.22157932817935944,0.15759259462356567,-23.47675323486328,0,0.6000000238418579,-10383783.0
187427626,0.21847125887870789,0.1644393801689148,-23.476953506469727,0,0.6000000238418579,-10383783.0
