TimeUS,PLX,PLY,PLZ,SW
336421217,0.2084566056728363,0.2019052505493164,-23.231834411621094,0
336431644,0.21429313719272614,0.18055598437786102,-23.214794158935547,0
336441635,0.20735831558704376,0.13577055931091309,-23.20420265197754,0
336451277,0.1933738738298416,0.1581491380929947,-23.20142364501953,0
336461285,0.1973317265510559,0.20771309733390808,-23.199554443359375,0
336471304,0.2245742678642273,0.1975177377462387,-23.21477699279785,0
336481686,0.24403506517410278,0.13979007303714752,-23.199716567993164,0
336492003,0.2173278033733368,0.13261742889881134,-23.204307556152344,0
336501363,0.1906794309616089,0.19645722210407257,-23.214702606201172,0
336511218,0.1953350156545639,0.22712022066116333,-23.205612182617188,0
336521324,0.20924809575080872,0.1490992158651352,-23.187589645385742,0
336531601,0.20013053715229034,0.13235561549663544,-23.196487426757812,0
336541585,0.20686458051204681,0.15683375298976898,-23.209638595581055,0
336551296,0.2210608422756195,0.21673186123371124,-23.21778106689453,0
336561349,0.21753449738025665,0.17842082679271698,-23.197195053100586,0
336571215,0.21464240550994873,0.13799382746219635,-23.180391311645508,0
336581606,0.200557142496109,0.14326515793800354,-23.181982040405273,0
336591632,0.1999897062778473,0.1895531862974167,-23.209848403930664,0
336601306,0.2054349035024643,0.19289688766002655,-23.197370529174805,0
336611247,0.19618280231952667,0.15747062861919403,-23.198501586914062,0
336621319,0.2069934904575348,0.16061106324195862,-23.212596893310547,0
336631634,0.22174431383609772,0.18366487324237823,-23.205001831054688,0
336641611,0.21924623847007751,0.1752370297908783,-23.209848403930664,0
336651304,0.2143944501876831,0.15899184346199036,-23.205665588378906,0
336661206,0.19466672837734222,0.16139166057109833,-23.203367233276367,0
336671241,0.18550188839435577,0.18434204161167145,-23.226320266723633,0
336681763,0.20279406011104584,0.17262893915176392,-23.223127365112305,0
336692100,0.2028832882642746,0.1442299634218216,-23.197511672973633,0
336701346,0.19885775446891785,0.15044084191322327,-23.198604583740234,0
336711216,0.21555384993553162,0.19988411664962769,-23.211135864257812,0
336721238,0.21865233778953552,0.1750810295343399,-23.209213256835938,0
336731644,0.20400387048721313,0.15196385979652405,-23.202007293701172,0
336741624,0.19652684032917023,0.13543391227722168,-23.197019577026367,0
336751299,0.20162157714366913,0.18654999136924744,-23.210268020629883,0
336761222,0.20047049224376678,0.18113408982753754,-23.212434768676758,0
336771225,0.20987801253795624,0.1618882715702057,-23.20786476135254,0
336781684,0.19796697795391083,0.15171988308429718,-23.2020263671875,0
336791675,0.20100055634975433,0.17230181396007538,-23.20917510986328,0
336801369,0.2225876748561859,0.18339292705059052,-23.202136993408203,0
336811234,0.23504146933555603,0.15751148760318756,-23.203704833984375,0
336821221,0.21193118393421173,0.16627836227416992,-23.206199645996094,0
336831591,0.18425750732421875,0.17514865100383759,-23.20928955078125,0
336841583,0.19197699427604675,0.17470979690551758,-23.202346801757812,0
336851275,0.19815917313098907,0.1533471792936325,-23.20745086669922,0
336861207,0.21241648495197296,0.15994955599308014,-23.217437744140625,0
336871203,0.22032523155212402,0.1820349544286728,-23.210960388183594,0
336881788,0.22081056237220764,0.1766994446516037,-23.210241317749023,0
