Time_s,PLX,PLY,EstFreq_Hz,PhaseCorr,SW,RealSW,RLS_A_X,RLS_B_X,RealFreq_Hz,RealPhase
1.9697,0.1437,0.0924,0.5794,0.0000,0,0,0.0062,0.0033,0.5794,0.0000
1.9800,0.1403,0.0848,0.5794,0.0000,0,0,0.0061,0.0032,0.5794,0.0000
1.9898,0.1456,0.0831,0.5794,0.0000,0,0,0.0061,0.0033,0.5794,0.0000
1.9996,0.1429,0.0860,0.5794,0.0000,0,0,0.0060,0.0032,0.5794,0.0000
2.0101,0.1449,0.0848,0.5794,0.0000,0,0,0.0060,0.0032,0.5794,0.0000
2.0196,0.1441,0.0889,0.5794,0.0000,0,0,0.0060,0.0032,0.5794,0.0000
2.0300,0.1447,0.0852,0.5794,0.0000,0,0,0.0060,0.0032,0.5794,0.0000
2.0396,0.1402,0.0875,0.5794,0.0000,0,0,0.0059,0.0032,0.5794,0.0000
2.0497,0.1463,0.0872,0.5794,0.0000,0,0,0.0059,0.0032,0.5794,0.0000
2.0605,0.1450,0.0871,0.5794,0.0000,0,0,0.0060,0.0032,0.5794,0.0000
2.0697,0.1442,0.0918,0.5794,0.0000,0,0,0.0059,0.0032,0.5794,0.0000
2.0800,0.1451,0.0906,0.5794,0.0000,0,0,0.0060,0.0032,0.5794,0.0000
2.0897,0.1456,0.0890,0.5794,0.0000,0,0,0.0060,0.0032,0.5794,0.0000
2.0996,0.1428,0.0904,0.5794,0.0000,0,0,0.0060,0.0032,0.5794,0.0000
2.1106,0.1425,0.0898,0.5794,0.0000,0,0,0.0059,0.0032,0.5794,0.0000
2.1197,0.1394,0.0887,0.5794,0.0000,0,0,0.0058,0.0032,0.5794,0.0000
2.1300,0.1444,0.0910,0.5794,0.0000,0,0,0.0058,0.0032,0.5794,0.0000
2.1396,0.1260,0.0943,0.5794,0.0000,0,0,0.0054,0.0031,0.5794,0.0000
2.1497,0.1523,0.0156,0.5794,0.0000,0,0,0.0056,0.0031,0.5794,0.0000
2.1600,0.1705,0.4137,0.5794,0.0000,0,0,0.0062,0.0032,0.5794,0.0000
2.1697,0.0681,-0.5903,0.5794,0.0000,0,0,0.0045,0.0031,0.5794,0.0000
2.1800,0.1639,0.5628,0.5794,0.0000,0,0,0.0050,0.0031,0.5794,0.0000
2.1898,0.1189,0.5188,0.5794,0.0000,0,0,0.0045,0.0031,0.5794,0.0000
2.1997,0.1502,-1.0061,0.5794,0.0000,0,0,0.0047,0.0031,0.5794,0.0000
2.2101,0.2076,1.0818,0.5794,0.0000,0,0,0.0061,0.0029,0.5794,0.0000
2.2196,0.0913,-0.3859,0.5794,0.0000,0,0,0.0050,0.0031,0.5794,0.0000
2.2300,0.1954,0.0058,0.5794,0.0000,0,0,0.0061,0.0029,0.5794,0.0000
2.2397,0.1029,0.4303,0.5794,0.0000,0,0,0.0053,0.0031,0.5794,0.0000
2.2498,0.1621,-0.1451,0.5794,0.0000,0,0,0.0057,0.0030,0.5794,0.0000
2.2605,0.1040,0.1829,0.5794,0.0000,0,0,0.0050,0.0032,0.5794,0.0000
2.2697,0.1386,0.0368,0.5794,0.0000,0,0,0.0050,0.0032,0.5794,0.0000
2.2800,0.1208,0.2027,0.5794,0.0000,0,0,0.0046,0.0034,0.5794,0.0000
2.2898,0.1539,-0.0430,0.5794,0.0000,0,0,0.0049,0.0033,0.5794,0.0000
2.2997,0.1810,0.2597,0.5794,0.0000,0,0,0.0055,0.0029,0.5794,0.0000
2.3106,0.1121,-0.0749,0.5794,0.0000,0,0,0.0051,0.0032,0.5794,0.0000
2.3196,0.1439,0.1943,0.5794,0.0000,0,0,0.0051,0.0031,0.5794,0.0000
2.3300,0.1100,0.1272,0.5794,0.0000,0,0,0.0047,0.0035,0.5794,0.0000
2.3397,0.1609,-0.0424,0.5794,0.0000,0,0,0.0050,0.0032,0.5794,0.0000
